fold,f1_score,precision_score,recall_score,wF1,wPrecision,wRecall,rep
0,0.8072645373908178,0.8467996538389913,0.7797276356800166,0.8267187921619416,0.8652750619839992,0.7986111111111112,0
1,0.8244185206249377,0.8523934360068814,0.815908667285479,0.841058885064756,0.887885811601636,0.8098591549295775,0
2,0.8049715059304502,0.8535272399558113,0.7733633297919011,0.8339944798716595,0.8755540293040291,0.8055555555555556,0
3,0.7925437412049238,0.8782937961509392,0.7575734134740346,0.8231248593779351,0.8846189757954463,0.7923875432525952,0
4,0.838016841854514,0.8801151229722658,0.8182362496027091,0.869625148138307,0.8989248762932974,0.8491228070175438,0
0,0.8158840886871,0.8546150805513245,0.7899485500313658,0.8294172935569885,0.8733402699369915,0.7972027972027972,1
1,0.7907299751329356,0.8329357943643658,0.7730457277558727,0.8429904568216199,0.8765008231205415,0.8204225352112676,1
2,0.8495409863425081,0.8932071717575919,0.8161101949197187,0.8572633824857254,0.9112543066006891,0.8153310104529616,1
3,0.8310753753276066,0.8906663953826297,0.7995289895289895,0.8553010452273236,0.8904662697821266,0.8321678321678322,1
4,0.8366766591936659,0.908238423574558,0.7857591235541547,0.8642500551140709,0.9263388252472544,0.8178694158075601,1
0,0.8155080515961967,0.8540500410690592,0.7841976277690563,0.8324909073103213,0.8791237419229566,0.794425087108014,2
1,0.844325133900036,0.8606573320859034,0.8379075421932564,0.8645091099507768,0.8794750520529067,0.8581314878892734,2
2,0.8151463612961471,0.8865457294028725,0.7664820885731859,0.8438254006730567,0.9020584441079141,0.8021201413427562,2
3,0.8148040929878378,0.8928753994543468,0.7730258710693493,0.8434333753731443,0.8910107314712578,0.8125,2
4,0.822533539204197,0.8505981021508973,0.8155740337417356,0.8375656923397505,0.8738550278013996,0.8153310104529616,2
0,0.7892133041828238,0.8465253489321811,0.7584232169946455,0.8320109414130498,0.8755729868683702,0.8006872852233677,3
1,0.7972631155761745,0.837995783108565,0.7701852265516862,0.8453823347815352,0.8897981455987386,0.8133802816901409,3
2,0.8327206784699951,0.8714672856969776,0.810665095965303,0.8561160786711733,0.887133502586547,0.8350877192982457,3
3,0.7980194601551337,0.8386136580235958,0.7726732791018505,0.8294990791903902,0.8777530865169102,0.794425087108014,3
4,0.8383908306527684,0.8903889636662745,0.8065291016015654,0.8547714840012433,0.8911922255968167,0.8292682926829268,3
0,0.8024071078859331,0.8861819112383023,0.752546898695967,0.8328840333014101,0.8956770588018286,0.7902097902097902,4
1,0.8433804225914893,0.8854076479076479,0.8159121945457348,0.8703576369788966,0.9155501695274422,0.8391608391608392,4
2,0.8012753574999133,0.8456009070294785,0.7807980291313624,0.8304854614515307,0.8708561473369836,0.8048780487804879,4
3,0.8435987393637729,0.8691592798735657,0.824236372093515,0.8668691525829827,0.9050440945040249,0.8362369337979094,4
4,0.8144349291972185,0.8836772486772487,0.7638674300164982,0.8305414437531493,0.8913734567901235,0.7847222222222222,4
