fold,f1_score,precision_score,recall_score,wF1,wPrecision,wRecall,rep
0,0.8087653059469593,0.8747794234750756,0.7819645962503107,0.8435939079091601,0.8884485824159737,0.8194444444444444,0
1,0.7904589282470592,0.7896003325826124,0.8026112802924398,0.8297365463395024,0.8359657501087701,0.8309859154929577,0
2,0.8183245583190885,0.81994856994857,0.8317693417693418,0.8390946097571921,0.8423582590249257,0.8472222222222222,0
3,0.7882177348727989,0.8303241720322466,0.7656523255902139,0.8234791598472739,0.8488139792607973,0.8096885813148789,0
4,0.8369602734778135,0.8628091243858604,0.8339983021349481,0.8688571371616042,0.8772105584383569,0.8701754385964913,0
0,0.8234423186437632,0.851758032647757,0.8109552467316442,0.8483118455773156,0.871368957553168,0.8356643356643356,1
1,0.7935974231535393,0.8194760384661863,0.7910395696627581,0.8291165780603108,0.8530240950566351,0.823943661971831,1
2,0.8317044762511534,0.8434517510707987,0.8278585083346988,0.8612322598504804,0.8734859797577568,0.8536585365853658,1
3,0.80218745567049,0.8300041156063565,0.8017952417952418,0.8296257231232654,0.8615094173465214,0.8216783216783217,1
4,0.8400253677161421,0.8616626668350807,0.836966987463882,0.862723913093867,0.893575300356317,0.852233676975945,1
0,0.7932103230576444,0.8160382175910127,0.7843277621849051,0.8246596672418108,0.8608974312731319,0.8013937282229965,2
1,0.7994580568527151,0.8183751286859272,0.8050759557902415,0.8321035628300926,0.8354902113023553,0.8442906574394463,2
2,0.7927108438481363,0.8034930084101927,0.7897392420477306,0.8419878028740115,0.8565423267604863,0.833922261484099,2
3,0.8015810345683858,0.8400755822750708,0.7976780917878227,0.8322405108275838,0.847840548494321,0.8333333333333334,2
4,0.8152306775327722,0.8179012345679013,0.8239852395131899,0.841490459059054,0.8516241727043121,0.8397212543554007,2
0,0.7922632767498883,0.8388763897167257,0.7782787230406276,0.8333356799078102,0.8672475661256741,0.8144329896907216,3
1,0.8234802129413558,0.8458683644397931,0.81235035610812,0.8519629766009258,0.8779826824193022,0.8345070422535211,3
2,0.8058437642774156,0.8202836052836052,0.8001867027229347,0.843350927652683,0.8645487962330068,0.8315789473684211,3
3,0.8412286808180186,0.8641235120220627,0.8364126878412592,0.8713251938936479,0.8900500434328643,0.8641114982578397,3
4,0.8062634713882862,0.8035103386083778,0.8202738397251854,0.8378718519020841,0.8337561290932883,0.8501742160278746,3
0,0.8149464465940047,0.8527761051559677,0.7991778737327392,0.8577986883879893,0.8864251410311644,0.8426573426573427,4
1,0.8236175127084183,0.825968366081148,0.828208423736374,0.8486666013601165,0.8494972177388446,0.8531468531468531,4
2,0.7953556828475501,0.8234239673595416,0.7976354773973823,0.8301060520207735,0.8445675964778239,0.8292682926829268,4
3,0.8075494771989734,0.832993240806956,0.8092752221323649,0.8379758745316324,0.8478639232717975,0.8432055749128919,4
4,0.7991642025419016,0.828586600343999,0.7975590661926065,0.8211195196743418,0.8579905066398035,0.8020833333333334,4
