rep,f1,recall,precision,f1_pathway,recall_pathway,precision_pathway,f1_superclass,recall_superclass,precision_superclass,f1_class,recall_class,precision_class
0,0.9368530098250322,0.9273085479114439,0.9551449997933397,1.0,1.0,1.0,0.9647339554615507,0.9565616369592639,0.9762877118106329,0.933299769761527,0.9234837277652591,0.9525304957421601
1,0.9397393704652203,0.9274279823211615,0.9609811445474833,1.0,1.0,1.0,0.9678333282859063,0.9610975801942343,0.9776148444169974,0.9361985529585745,0.923143939238768,0.9589097163514877
2,0.9362042392705806,0.9277667177402255,0.9540453250060572,0.9761743788336621,0.9999678063228382,0.9545454545454546,0.9608719201480818,0.9525928378286551,0.973437543773241,0.9330204526212009,0.9244531843927204,0.9516388558094105
3,0.9337284518031832,0.9221105477237319,0.9547915435008112,1.0,1.0,1.0,0.9615170042644098,0.9521615779338617,0.9742597395731242,0.930160761049741,0.9181612585544962,0.9523557075631297
4,0.9345820760698413,0.9210847757079536,0.9574236674656423,1.0,1.0,1.0,0.9603315302683431,0.9484206366992262,0.9763959530089419,0.9312277924770354,0.9174017835668522,0.9550541035800449
