rep,f1,recall,precision,f1_pathway,recall_pathway,precision_pathway,f1_superclass,recall_superclass,precision_superclass,f1_class,recall_class,precision_class
0,0.7280801934948404,0.7062512219616506,0.7745849319233096,0.961516914458091,0.9285714285714286,0.9999569076962854,0.867762629829794,0.8530584171837242,0.8892878908916249,0.7104529423021293,0.6876505785429059,0.7601083839864238
1,0.7229280797939068,0.7028133187664567,0.7638768347202726,0.961516914458091,0.9285714285714286,0.9999569076962854,0.8685290936502335,0.8544034691923804,0.8867483755985225,0.7046605868157779,0.6837230187147493,0.7484493496817847
2,0.7209814394695172,0.700789537376339,0.7643623982209689,0.961516914458091,0.9285714285714286,0.9999569076962854,0.851980271792027,0.8351050140642944,0.8756592292862333,0.7042322935072494,0.6834904355154955,0.7501669408455909
3,0.7206335170100692,0.6992270991368741,0.7687128563669385,0.961516914458091,0.9285714285714286,0.9999569076962854,0.8574337620120877,0.8499890045070324,0.8750097838944103,0.7032656938403319,0.6801583289522384,0.7551041775518743
4,0.7312951307514675,0.7089881527294182,0.7770654797760165,0.961516914458091,0.9285714285714286,0.9999569076962854,0.8735521238906996,0.8562629788405285,0.896482651660722,0.7134525021123874,0.690396536486941,0.7621329273994991
