rep,f1,recall,precision,f1_pathway,recall_pathway,precision_pathway,f1_superclass,recall_superclass,precision_superclass,f1_class,recall_class,precision_class
0,0.9216860898595731,0.9079081643269921,0.9477296056290959,1.0,1.0,1.0,0.9587090767415258,0.9484614565255244,0.9728831914596632,0.9170296713086306,0.9027100994058552,0.9446391663515257
1,0.9234618060694954,0.9125744291745199,0.9444272479127053,1.0,1.0,1.0,0.9577085821657028,0.9457645917722849,0.9738632965457228,0.9191380693615651,0.9082509420112618,0.9408402075028128
2,0.9229945335996405,0.9130677629255839,0.9439154378899175,1.0,1.0,1.0,0.9574122274523711,0.9477144764399177,0.9715590052444382,0.9186405132347046,0.9085591269943588,0.9405343615183063
3,0.9178805811781374,0.9047978322987276,0.9442621502868231,1.0,1.0,1.0,0.9595311111073043,0.9499048008713434,0.9742149675661546,0.912721686867402,0.8991004562183345,0.9406655657601304
4,0.9193915690691178,0.9076864675333951,0.9417105289177349,1.0,1.0,1.0,0.9540151817128751,0.9415654085303385,0.9721841928781101,0.914953318381388,0.9031911180456498,0.9379663183969377
