fold,f1_score,precision_score,recall_score,wF1,wPrecision,wRecall,rep
0,0.8587297008495558,0.8905092641490656,0.8402431305335117,0.8811338717780478,0.9100558674423391,0.8614609571788413,0
1,0.861209214663325,0.9368070260818738,0.827035670490378,0.8930658621868951,0.9485395852596151,0.8582278481012658,0
2,0.8118892098020954,0.8655260531572375,0.7836325385941059,0.8502035154866601,0.8941857207184669,0.8202531645569621,0
3,0.8130880999710596,0.8586066292194812,0.7855233111435802,0.8721423185419024,0.9031776727783662,0.850632911392405,0
4,0.8089522034279094,0.8459377333696753,0.7884783892390385,0.8343641434066712,0.8712558539020159,0.8085642317380353,0
0,0.8273921031459313,0.8776568669425813,0.7966804740558343,0.86185522213128,0.9052654349518019,0.8299492385786802,1
1,0.8718462888525804,0.9154016464457829,0.848679637481594,0.8739385977570436,0.9171535902165128,0.8430379746835444,1
2,0.8581576323159598,0.9017212202963667,0.8416178392208671,0.8894233233224491,0.9296326171673361,0.8654822335025381,1
3,0.823619906701164,0.8855143124897953,0.7895514447238586,0.8705978302846892,0.9123107941934772,0.8436724565756824,1
4,0.8488405789064352,0.8790063019018395,0.8313113291561568,0.8644696263998957,0.9015723063545246,0.8371501272264631,1
0,0.8395083317312749,0.8986411176066348,0.8129867570363786,0.8654106551327856,0.9101102099842655,0.836272040302267,2
1,0.8408785759221155,0.8654405957651394,0.8418047488534304,0.8628789078121799,0.8905496439587349,0.851010101010101,2
2,0.8034420383370722,0.8673020652835624,0.772038669134858,0.8611942828408471,0.90435769676515,0.8350253807106599,2
3,0.8763580578400958,0.9405152777291287,0.8371419003638498,0.8886954729757461,0.9477010541993715,0.8463476070528967,2
4,0.802939820645334,0.8451196770290954,0.7862527027686826,0.8319421021680058,0.8650648614563218,0.8126582278481013,2
0,0.7836963584801918,0.8313912281597394,0.7624475001682738,0.846965486043652,0.8952914740640696,0.8181818181818182,3
1,0.846021544002299,0.9053602046058944,0.8080665351990216,0.855600655427165,0.8999960962743625,0.8241206030150754,3
2,0.8382254656895988,0.8763865736989469,0.830438508523808,0.8686908264834433,0.9146749019110941,0.8422391857506362,3
3,0.8328573702527687,0.8762149828661484,0.8177301147128733,0.8622929083443392,0.8991727155732616,0.8409090909090909,3
4,0.8487281742997161,0.8810471732876249,0.838682891027298,0.8831859096231606,0.9099507014224038,0.8686868686868687,3
0,0.8316336320079134,0.8736882004630482,0.8257413877970086,0.8746375412308949,0.9060759506079006,0.8553299492385786,4
1,0.8575624967716697,0.9134213647144682,0.8275382682076394,0.8846329497785118,0.924845177970178,0.8611111111111112,4
2,0.8878137178360033,0.9175236134161083,0.871849522591489,0.90248648742002,0.9199703103412828,0.8919597989949749,4
3,0.7904736627297989,0.8452122967784781,0.76023131139764,0.8391133201226338,0.8851105059244294,0.8080808080808081,4
4,0.8657457378983914,0.905678138113483,0.8497870132857519,0.8826324604838804,0.9258625510682473,0.8531645569620253,4
