fold,f1_score,precision_score,recall_score,wF1,wPrecision,wRecall,rep
0,0.7995613250618102,0.8286348425364212,0.7952012664353861,0.8381847818817546,0.8567097058554409,0.8337531486146096,0
1,0.8088785079503255,0.8793308043628317,0.7820154270421426,0.8519767783857555,0.8970682981242608,0.8278481012658228,0
2,0.7686089799142439,0.7781646475892232,0.77958990386662,0.8508537975863727,0.8565666555318552,0.8556962025316456,0
3,0.8052163636959475,0.85672711161595,0.7762507607335193,0.8683964069810162,0.8950327067632198,0.8531645569620253,0
4,0.7941867824405187,0.8225231313826916,0.7869642884348768,0.8279330762333232,0.8447230991967638,0.8211586901763224,0
0,0.7689913790105074,0.7842897334330025,0.7810054209221499,0.838395902578469,0.855979045614797,0.8375634517766497,1
1,0.8200633692406214,0.8762845556872152,0.785890364785168,0.8514248841896426,0.8772788647054642,0.8379746835443038,1
2,0.8418256434926265,0.8656274332991153,0.8374878314533486,0.8869317200593648,0.902455431429301,0.8807106598984772,1
3,0.7773929641528862,0.8306143540930561,0.7584198368681129,0.8393692593116446,0.8570908060946013,0.8362282878411911,1
4,0.7739400612346239,0.839574361086051,0.742330338882063,0.8220137998813987,0.8625562871905604,0.7989821882951654,1
0,0.8279427865555472,0.8647919288860483,0.8122232617396621,0.8622272926480903,0.8881212454172723,0.8463476070528967,2
1,0.7953385497368755,0.8202657918810369,0.7946458150819207,0.8404358696471931,0.8613800329184044,0.8333333333333334,2
2,0.7595157503626059,0.7753222352360283,0.7583810925916189,0.838391934465412,0.84100829373672,0.8426395939086294,2
3,0.7686401267428769,0.8464405856264449,0.7267737511412115,0.8402372804563809,0.8850570335973114,0.8136020151133502,2
4,0.8374809993143932,0.8671741441264768,0.8254295283416394,0.8555387953576684,0.8752549535349238,0.8455696202531645,2
0,0.7745567045747054,0.7975835073198156,0.7657474895910555,0.8373200670369577,0.8483935001091862,0.8333333333333334,3
1,0.8188896496898488,0.8199639374110269,0.8437644092816506,0.8547870443047212,0.8605743264073762,0.8618090452261307,3
2,0.7568139855127721,0.8112825143224417,0.7387824013050874,0.8219256574621355,0.8515455929578067,0.806615776081425,3
3,0.7900779024421208,0.8541855504125675,0.7744291627912318,0.8614538828267597,0.8904053064495248,0.8560606060606061,3
4,0.8182696433649852,0.8683600260252212,0.7946640905429804,0.8778404539063811,0.906139314571054,0.8661616161616161,3
0,0.7569198418937118,0.7625591775742271,0.7774806128120958,0.8217310849233441,0.8247416493773133,0.8248730964467005,4
1,0.8103298022023699,0.9150063472148086,0.7573191251690238,0.8544781124598325,0.9120744756450474,0.8181818181818182,4
2,0.8141450299719584,0.8389445068825635,0.8058581847169572,0.8443353138634676,0.8597861292673908,0.8391959798994975,4
3,0.776741965591369,0.8349706768090456,0.738120314438773,0.8456841918707364,0.8781598413435359,0.8232323232323232,4
4,0.7944786652418444,0.7969559542990845,0.823867600486608,0.8374245112479172,0.8394177306779148,0.8481012658227848,4
