fold,f1_score,precision_score,recall_score,wF1,wPrecision,wRecall,rep
0,0.6934251785635318,0.7484349512125649,0.6799683142695847,0.7968260988771773,0.8190165945897889,0.7959697732997482,0
1,0.7258457675685134,0.8653889143000292,0.6752594135417072,0.8099741628973345,0.8925744874806639,0.769620253164557,0
2,0.6911853526282614,0.7743463390544776,0.6512170596722748,0.813245771894537,0.8567662232103875,0.7924050632911392,0
3,0.7298170941103281,0.8285870821810387,0.6898253309628415,0.831531387791721,0.8879863660452907,0.8025316455696202,0
4,0.685712959468508,0.7717485259222271,0.6402859010871181,0.7712736281316805,0.8164607568775225,0.7455919395465995,0
0,0.6841233625794567,0.7426329135879196,0.6655882232267415,0.7973101294743029,0.8271840050318787,0.7842639593908629,1
1,0.7331948505594422,0.7768484657960333,0.7260663582511886,0.8078595446604013,0.8343862965918301,0.7949367088607595,1
2,0.746292515503795,0.8410218089325595,0.6929714664365632,0.8397856346932986,0.8997596879083891,0.8045685279187818,1
3,0.7038094582089343,0.7842849252888184,0.6714521111072834,0.7914220702483354,0.8298005210696319,0.7741935483870968,1
4,0.7337343313580681,0.8268206842595053,0.6825944011288838,0.8012379326239855,0.8646953951681853,0.7608142493638677,1
0,0.71212792535812,0.8062264910854953,0.6667657047808435,0.8226481493982503,0.8779809511192663,0.7909319899244333,2
1,0.7357771342317825,0.8634959420359274,0.6871628090187928,0.8180519182586978,0.8768258900673472,0.7929292929292929,2
2,0.6737609923761411,0.7563915915971454,0.626032814735174,0.7923855605970398,0.8413049334620416,0.7614213197969543,2
3,0.6953316566334412,0.7600742876979759,0.6672998931486174,0.8152051224654565,0.8572060026637836,0.7884130982367759,2
4,0.7299239794061283,0.8430820813173754,0.6788667679857755,0.7958690595929437,0.8631644817497387,0.7645569620253164,2
0,0.7045770351381779,0.8120609244914027,0.6616539645135104,0.7965667017353713,0.8633126675648669,0.7651515151515151,3
1,0.7538525124461313,0.8412717113557623,0.7084740963143866,0.8193880202242115,0.8805460945635684,0.7839195979899497,3
2,0.6967318128744769,0.7897536682860485,0.649452668055209,0.7929744548776131,0.8439156640748524,0.7659033078880407,3
3,0.7148563000874673,0.8384596215548065,0.6700443234925993,0.8142747104031458,0.8729740381321698,0.7954545454545454,3
4,0.6731706935224604,0.8133708224669178,0.6224796019791813,0.7879913628865219,0.8647762787775043,0.7550505050505051,3
0,0.7348569802091045,0.8211523992384355,0.6965448481035115,0.8193661959146239,0.8502878021396646,0.8121827411167513,4
1,0.6822986900488301,0.8131260272426853,0.6284507037549634,0.8192633329379038,0.903221093401369,0.7702020202020202,4
2,0.7235418857544954,0.8293221070030035,0.6876224226080494,0.8077534471513675,0.8568931371917987,0.7889447236180904,4
3,0.7422114174269772,0.7894051023588229,0.7159515171178457,0.8306866829437813,0.8550137323911247,0.8181818181818182,4
4,0.7510236280557796,0.8300342880639445,0.7144881541223005,0.808148955350459,0.8773885534532053,0.7645569620253164,4
