fold,f1_score,precision_score,recall_score,wF1,wPrecision,wRecall,rep
0,0.8175962038044502,0.8680425019751598,0.7981664525224513,0.8387747919155885,0.8722639497156097,0.8215613382899628,0
1,0.7578889009446206,0.8282977673955116,0.7362674385655752,0.7678062192802719,0.8412899500818161,0.7310606060606061,0
2,0.7321192694407687,0.7485623164133395,0.7267133507225041,0.7811644197877522,0.7932714652202661,0.7811320754716982,0
3,0.7973454931551275,0.8146049783549782,0.803335844933099,0.8146937426403048,0.8356643038894948,0.8053435114503816,0
4,0.7696272354648657,0.7970850886327077,0.7580939806503716,0.7888248694245441,0.812815432965809,0.7781954887218046,0
0,0.6920247830717329,0.7362529899294605,0.6630135370181137,0.7754651359061138,0.813033517161191,0.75,1
1,0.7400309433517863,0.7352471680202771,0.7708526199503642,0.7999294861357165,0.8088801480921347,0.8037735849056604,1
2,0.7869688961694068,0.8203369511046029,0.787012146680339,0.8085416987551046,0.8362787699299045,0.7955390334572491,1
3,0.7746153639774921,0.8267864201016375,0.7526141539619801,0.7915306900578498,0.8354743798660147,0.7680608365019012,1
4,0.755154095288493,0.7820334161452582,0.739296215480426,0.7997820883110055,0.8239066709523512,0.7849056603773585,1
0,0.7381335130296035,0.7716290796668371,0.7168819272938266,0.8077252675212147,0.8446333885085848,0.7798507462686567,2
1,0.7486795226581043,0.8011368805486453,0.7252329910715003,0.8009726006797335,0.8304722638876072,0.7908745247148289,2
2,0.8415698278488085,0.8653934953934954,0.8382338342435597,0.8533289417573299,0.8781645817494875,0.8415094339622642,2
3,0.8170443986123123,0.8398736560014756,0.8291620135098395,0.8254384610844302,0.8533235748032172,0.8188679245283019,2
4,0.7464877307144098,0.809922508841273,0.7108037562488362,0.785795764577183,0.8363013451295478,0.7547169811320755,2
0,0.7425741937572601,0.7783042054264964,0.721727915867504,0.7687332688466569,0.8037359973339381,0.7453183520599251,3
1,0.7592329315376063,0.7953482980863933,0.760958784414162,0.8015370666767067,0.8446274954702985,0.7840909090909091,3
2,0.736172086788977,0.7389417690659926,0.7521602154096433,0.7665896685048572,0.7891428416342925,0.7528089887640449,3
3,0.7740097280698452,0.8392734590288938,0.757213547322243,0.7935084862171982,0.8343212081419628,0.7773584905660378,3
4,0.7319755520474528,0.752264251438658,0.7262063215561091,0.8060144688865024,0.826361977812554,0.7946768060836502,3
0,0.8049601703410116,0.8332507703936277,0.797643401844121,0.8133075007837702,0.8533177724531108,0.793233082706767,4
1,0.7150559548947102,0.7481357239251976,0.6998225687356121,0.7719351018221461,0.8101667448737956,0.7471698113207547,4
2,0.7586939204962176,0.8146218898061003,0.7403114000162054,0.7771358403589211,0.8224556531010404,0.7642585551330798,4
3,0.7365727915874135,0.7965016924644255,0.7041017751151782,0.8066562765526542,0.8694116242988424,0.7669172932330827,4
4,0.8404732864618047,0.8395324042005964,0.859375394198866,0.8388257806007179,0.829154551271256,0.8609022556390977,4
