fold,f1_score,precision_score,recall_score,wF1,wPrecision,wRecall,rep
0,0.7219203277875861,0.7731213485218061,0.6898772464807117,0.8031723194101622,0.8422035058054556,0.7769516728624535,0
1,0.681314070939893,0.7432249454805845,0.6425821889175927,0.769949829630974,0.8337585958698398,0.7234848484848485,0
2,0.7655649212866498,0.8636210858808113,0.7247294268152393,0.8010656386944273,0.8596823093049508,0.7773584905660378,0
3,0.7422455719200741,0.7833042710531269,0.7148970731785378,0.7854642258522234,0.8160395141974963,0.7633587786259542,0
4,0.6794417594812378,0.7473381480770643,0.6567111774450775,0.7595856875661471,0.819793751246305,0.7330827067669173,0
0,0.6627275271464377,0.7265201934043154,0.6182330544638488,0.7357143464314302,0.7907119930761923,0.696969696969697,1
1,0.701193617081162,0.7876111058253915,0.6679478569932966,0.7744491408499871,0.8573049895597065,0.7320754716981132,1
2,0.7070789185239312,0.7502216037930323,0.675902777619025,0.7951462830896939,0.8388089605561725,0.7620817843866171,1
3,0.7482816256585725,0.8312226760167937,0.6958256164125729,0.7849021683411979,0.8512417116420695,0.7414448669201521,1
4,0.73341853322805,0.811861025111799,0.679763530392821,0.7784446302466085,0.8529732396103096,0.7245283018867924,1
0,0.7035613117919253,0.7826335318816521,0.6605326780057084,0.770017391794039,0.8288333905773025,0.7313432835820896,2
1,0.6726417764738117,0.8193593930436035,0.6130056570625384,0.7472903199974373,0.8719600213896791,0.688212927756654,2
2,0.7804467340241128,0.884671717171717,0.7289984665728374,0.804170003400636,0.900461215932914,0.7509433962264151,2
3,0.7179470162996202,0.7422355647721306,0.7017245958550307,0.7772329206302933,0.7961898605891302,0.7660377358490567,2
4,0.6867137072309282,0.8302829768270943,0.6243291029463798,0.7561192008268568,0.870058184508795,0.6981132075471698,2
0,0.7649975946373688,0.8266308517427443,0.7238542726025564,0.797376992336225,0.8546139865107364,0.7565543071161048,3
1,0.6677750610521201,0.7116677737613069,0.6485075069857679,0.745016999731912,0.7764552304993482,0.7310606060606061,3
2,0.6762999570039548,0.7574397636918069,0.6430154670314854,0.7531199420037726,0.8279800989993056,0.7153558052434457,3
3,0.7170235397219831,0.8049004015308363,0.6603268711964364,0.7555713492864536,0.8443344496174684,0.6981132075471698,3
4,0.7363355257308489,0.777658023109247,0.7108737475278828,0.8116573542956611,0.842707665431402,0.7946768060836502,3
0,0.7003164532422459,0.7949969802454274,0.6478828394977463,0.7761775475910643,0.8481493130929221,0.7368421052631579,4
1,0.7088186050423184,0.7623672161172161,0.674526729309338,0.7652970002753782,0.8131985624438454,0.7320754716981132,4
2,0.7544243261800891,0.8216995555358727,0.7281128851443497,0.7680556763889939,0.8213021837378804,0.7414448669201521,4
3,0.6957295308172933,0.82088753630107,0.6282962525590835,0.7794332642921452,0.8947778280287183,0.706766917293233,4
4,0.7075791036660601,0.8234662163233591,0.6587147466846714,0.7956179645424496,0.9020068277587074,0.7443609022556391,4
