fold,f1_score,precision_score,recall_score,wF1,wPrecision,wRecall,rep
0,0.6947578909927543,0.7640382828581587,0.653096581357451,0.8016050894106849,0.8526683725196736,0.7695167286245354,0
1,0.7947397850212286,0.8513580404557848,0.7821627670695994,0.8368970454589872,0.8851604734977941,0.8068181818181818,0
2,0.813901521117427,0.9226750101750103,0.7878756465375458,0.8570263750577577,0.8969110204959262,0.8566037735849057,0
3,0.8001403885986589,0.9246912401324167,0.7481073539986582,0.8310068340225814,0.9153455622359977,0.7900763358778626,0
4,0.7841042851609271,0.8288554059721107,0.7667670995719378,0.8106819704999972,0.8701589500065956,0.7781954887218046,0
0,0.7026097241069634,0.7671415614460728,0.6908617860170655,0.7821149632693999,0.8156970143094544,0.7803030303030303,1
1,0.7592321009026677,0.831372882925678,0.7297224074340778,0.8225132536510493,0.8809311443273707,0.7849056603773585,1
2,0.7929453238569222,0.8168514906610144,0.8064950807186833,0.8385504286239771,0.8548645833032449,0.8364312267657993,1
3,0.7909647405602916,0.8700528711484594,0.7548708513708513,0.8113974454124855,0.9093004920599418,0.7680608365019012,1
4,0.8232370860713345,0.8932142857142857,0.7854998065753216,0.8543982501910962,0.9167565139263253,0.8113207547169812,1
0,0.7563111453604251,0.8409946104045483,0.7110909388941425,0.7988383414243337,0.8901178630656243,0.7425373134328358,2
1,0.7622019859851918,0.8133267060449146,0.7356330569047144,0.8077451199079068,0.853544535809982,0.779467680608365,2
2,0.8109900881446815,0.8929413179413179,0.7647321744489937,0.8444711504627864,0.901413959904526,0.8075471698113208,2
3,0.7910158389631035,0.8517200664259487,0.7490247192421107,0.8228487214828148,0.8826985124876356,0.7811320754716982,2
4,0.717986500865481,0.8420176140284836,0.6627325131009341,0.7902079927629578,0.8913947928837183,0.7433962264150943,2
0,0.7646340510726324,0.8525863171915804,0.722543906195508,0.8080985298761484,0.8676863218258841,0.7752808988764045,3
1,0.7916915622071367,0.8824915824915825,0.748578973361582,0.8459201120769815,0.9195668809305173,0.7954545454545454,3
2,0.7954233405106879,0.8929636501065074,0.7406969765551003,0.7991524314555016,0.8910544719533483,0.7453183520599251,3
3,0.7470229442071546,0.8751587301587301,0.6949220948133992,0.7691715478269601,0.8717070979335129,0.7169811320754716,3
4,0.7349118646832752,0.80990922939224,0.6873640576729821,0.8179374605562373,0.8804443334616042,0.7756653992395437,3
0,0.7648980751267624,0.7944392059324772,0.7739399546852963,0.8226925989353717,0.8427392745386779,0.8308270676691729,4
1,0.7865699293782132,0.8694115847920196,0.7364162045683784,0.8286879826151791,0.8799938740504778,0.7924528301886793,4
2,0.7708502723390795,0.8627561166903271,0.7178372448807231,0.7962859057465969,0.8601569843004704,0.7566539923954373,4
3,0.7635901016679296,0.8864316264841234,0.7075737832324952,0.7659550214408608,0.8821996354992933,0.7030075187969925,4
4,0.7912067406248339,0.8834697483352368,0.7484652495930691,0.819191753828212,0.8918207578433912,0.7819548872180451,4
