fold,f1_score,precision_score,recall_score,wF1,wPrecision,wRecall,rep
0,0.7241287387470606,0.7630576169861886,0.695917943400781,0.8134734652617778,0.8525810682502133,0.7843866171003717,0
1,0.7123811435020896,0.7487360788028125,0.7037792917917141,0.7749059891879589,0.8156164289883615,0.75,0
2,0.7396086811283693,0.8218454133959249,0.700199863447003,0.7786997315014403,0.8241233781901157,0.7547169811320755,0
3,0.7573080141147368,0.822592501097936,0.7148198332305884,0.7737940723363136,0.8459004876176299,0.7251908396946565,0
4,0.714519120581827,0.7410313301290744,0.699358831934837,0.7779724206154242,0.8171972138137551,0.7481203007518797,0
0,0.6467709163511147,0.7288410761081567,0.6137511966802586,0.7341039533460842,0.778088168419196,0.7234848484848485,1
1,0.7216264925894398,0.7922011433289627,0.679767285975197,0.7620124066514032,0.8436042650938381,0.7094339622641509,1
2,0.7158544913924926,0.7534578947622427,0.7085016949923785,0.7777071953557013,0.7960303071746421,0.7769516728624535,1
3,0.7478250392666389,0.8143043570760963,0.7100500345065562,0.7881206658202963,0.8444586393627557,0.7604562737642585,1
4,0.7573103661778244,0.7910089807852966,0.7358295477088383,0.797154454244216,0.8353641020790971,0.769811320754717,1
0,0.7242554045296195,0.7661260432689003,0.7078985825961962,0.8024492925785611,0.8390451422540974,0.7835820895522388,2
1,0.7143322822621819,0.7766129067256887,0.6960522332147047,0.7337974939951881,0.788457689332214,0.714828897338403,2
2,0.7616840563594564,0.8078554778554778,0.7362371248126398,0.803283048821508,0.8570391872278665,0.769811320754717,2
3,0.7114940245697372,0.7448204246733658,0.6921124286341678,0.7663475391629938,0.8062992841416814,0.7396226415094339,2
4,0.6971927300921371,0.7426841295958944,0.6665017438701649,0.7655629405823936,0.8086960024806863,0.7358490566037735,2
0,0.7648995498854846,0.822152108157543,0.7368684279742632,0.7904299572100709,0.8450336788453544,0.7602996254681648,3
1,0.6473900341648138,0.7338658695801553,0.597418882498974,0.7248536006454787,0.807733175914994,0.678030303030303,3
2,0.7118914808415062,0.7842475215146023,0.6799678061577376,0.7266310645216123,0.811279708910388,0.6816479400749064,3
3,0.7046617219021307,0.7476037157287158,0.7104227897706158,0.728405187253425,0.7913426039369436,0.7132075471698113,3
4,0.7165138479543887,0.7991934652648939,0.6776041343301886,0.7849793599291255,0.8797868006518196,0.7300380228136882,3
0,0.6872634999165611,0.7622193909150431,0.6407164276402589,0.7483530176709554,0.8156126759804431,0.706766917293233,4
1,0.6989819378762719,0.745729620620925,0.6716785147219929,0.7593371179393538,0.7977519946100751,0.7358490566037735,4
2,0.6961578211380399,0.750182793212979,0.6683581158226466,0.7288198476921579,0.7971233096364059,0.688212927756654,4
3,0.6953617615087377,0.7473630625385012,0.6644013670394842,0.7759318357796903,0.8226756118099608,0.7481203007518797,4
4,0.6992421996914493,0.764648337629704,0.666372588038165,0.7717094957686881,0.8382401850446962,0.7368421052631579,4
