fold,f1_score,precision_score,recall_score,wF1,wPrecision,wRecall,rep
0,0.8113068679382162,0.8682518769475293,0.7738035138737983,0.8414052662809544,0.9043914986294168,0.7992565055762082,0
1,0.7927916187274785,0.8549753234627184,0.7688956569080793,0.8272825854931593,0.887110601816484,0.7840909090909091,0
2,0.8040674556720966,0.8546997398736529,0.7886453804903462,0.8464238729708122,0.8666086115142719,0.8415094339622642,0
3,0.8088382347234002,0.8541872294372294,0.7781555011223205,0.8295624571827293,0.8685435048412148,0.8015267175572519,0
4,0.8054990233466025,0.8583974686459159,0.7715014094304713,0.8264572268113853,0.8906976482164451,0.7819548872180451,0
0,0.8020559275963118,0.8945235320235321,0.7406685052745857,0.8144230958180514,0.8857034064420427,0.7651515151515151,1
1,0.8068926457951351,0.826609977324263,0.8113474280130049,0.8483242772430285,0.8772138364779875,0.8339622641509434,1
2,0.8216754027104698,0.8430496531183029,0.8182656355425235,0.8484555312201941,0.8833341840134521,0.8215613382899628,1
3,0.8040910510993262,0.8722323232323234,0.7576770813727336,0.8308091713364301,0.8893290317624918,0.7908745247148289,1
4,0.7885864075036239,0.8367632850241545,0.7555645787596588,0.8360022515741892,0.8841928721174005,0.8,1
0,0.8023547162936191,0.853180021037164,0.7786621675637694,0.8311854394809162,0.8905673720972228,0.7910447761194029,2
1,0.8098851917501116,0.8475297030740947,0.7879225877460595,0.8416769810162149,0.8692882268704232,0.8250950570342205,2
2,0.8313790869273682,0.8884758297258297,0.8040999322950124,0.8641097369889176,0.8975066024122628,0.8415094339622642,2
3,0.8099115944063681,0.8447683602946761,0.7897037664428969,0.8582454115910167,0.8896424723902382,0.8377358490566038,2
4,0.7594688477045457,0.808593639993963,0.7279459823801928,0.825177243396664,0.8633451925031329,0.8,2
0,0.8047399364985948,0.8709870766488412,0.7616648830447458,0.8312215565060075,0.882948286566925,0.7940074906367042,3
1,0.7720443740393043,0.8598660828474494,0.732022233635506,0.8232726849828537,0.8962102291647747,0.7765151515151515,3
2,0.7776369504804557,0.8159038121444137,0.7936213307838023,0.8203640738745722,0.8761621561739835,0.7940074906367042,3
3,0.7955166367486778,0.8570678955547377,0.7685009796966319,0.8328267192406048,0.8692110741514912,0.8113207547169812,3
4,0.8263348827907909,0.8566209153165675,0.8044358962142552,0.8583320405782092,0.8921171543505814,0.8326996197718631,3
0,0.819845176310193,0.8559090032774244,0.8080274093105084,0.8419834778891545,0.875323321316594,0.8233082706766918,4
1,0.7969942725649749,0.8473668855934301,0.7731622363144102,0.8339495109810882,0.8633271298164868,0.8150943396226416,4
2,0.8411918774260195,0.8859411421911423,0.8140277625374879,0.8579558412152525,0.9057195972595213,0.8250950570342205,4
3,0.7683289722177618,0.8391839641839643,0.7211646428710828,0.8316656710687783,0.9045249341301974,0.7819548872180451,4
4,0.8103206199051087,0.8554312319840272,0.7863308231729282,0.8361766766810622,0.8720781847007738,0.8157894736842105,4
