reaction_id,pathway_id,left,right
R10057,map00100,C04530,C04840
R10057,map00100,C04530,C00996
R10057,map00100,C04530,C00001
R10057,map00100,C00999,C04840
R10057,map00100,C00999,C00996
R10057,map00100,C00999,C00001
R10057,map00100,C00007,C04840
R10057,map00100,C00007,C00996
R10057,map00100,C00007,C00001
R10057,map00100,C00080,C04840
R10057,map00100,C00080,C00996
R10057,map00100,C00080,C00001
R12377,map00100,C08830,C22116
R12377,map00100,C08830,C00996
R12377,map00100,C08830,C00001
R12377,map00100,C00999,C22116
R12377,map00100,C00999,C00996
R12377,map00100,C00999,C00001
R12377,map00100,C00007,C22116
R12377,map00100,C00007,C00996
R12377,map00100,C00007,C00001
R12377,map00100,C00080,C22116
R12377,map00100,C00080,C00996
R12377,map00100,C00080,C00001
R00702,map00100,C00448,C00013
R00702,map00100,C00448,C03428
R07488,map00100,C08821,C01753
R07488,map00100,C08821,C00006
R07488,map00100,C00005,C01753
R07488,map00100,C00005,C00006
R07488,map00100,C00080,C01753
R07488,map00100,C00080,C00006
R09515,map00100,C01673,C18231
R09515,map00100,C01673,C00667
R09515,map00100,C01673,C00001
R09515,map00100,C00662,C18231
R09515,map00100,C00662,C00667
R09515,map00100,C00662,C00001
R09515,map00100,C00080,C18231
R09515,map00100,C00080,C00667
R09515,map00100,C00080,C00001
R09515,map00100,C00007,C18231
R09515,map00100,C00007,C00667
R09515,map00100,C00007,C00001
R09516,map00100,C01561,C07712
R09516,map00100,C01561,C00667
R09516,map00100,C01561,C00001
R09516,map00100,C00662,C07712
R09516,map00100,C00662,C00667
R09516,map00100,C00662,C00001
R09516,map00100,C00080,C07712
R09516,map00100,C00080,C00667
R09516,map00100,C00080,C00001
R09516,map00100,C00007,C07712
R09516,map00100,C00007,C00667
R09516,map00100,C00007,C00001
R07498,map00100,C05437,C03845
R07498,map00100,C05437,C00006
R07498,map00100,C00005,C03845
R07498,map00100,C00005,C00006
R07498,map00100,C00080,C03845
R07498,map00100,C00080,C00006
R03199,map00100,C01054,C01724
R11096,map00100,C15781,C21106
R11096,map00100,C15781,C00006
R11096,map00100,C00005,C21106
R11096,map00100,C00005,C00006
R11096,map00100,C00080,C21106
R11096,map00100,C00080,C00006
R07499,map00100,C05108,C15915
R07499,map00100,C05108,C00006
R07499,map00100,C00005,C15915
R07499,map00100,C00005,C00006
R07499,map00100,C00080,C15915
R07499,map00100,C00080,C00006
R11097,map00100,C21106,C08813
R11097,map00100,C21106,C00006
R11097,map00100,C21106,C00001
R11097,map00100,C00005,C08813
R11097,map00100,C00005,C00006
R11097,map00100,C00005,C00001
R11097,map00100,C00080,C08813
R11097,map00100,C00080,C00006
R11097,map00100,C00080,C00001
R11097,map00100,C00007,C08813
R11097,map00100,C00007,C00006
R11097,map00100,C00007,C00001
R02874,map00100,C00751,C01054
R02874,map00100,C00751,C03161
R02874,map00100,C00751,C00001
R02874,map00100,C00007,C01054
R02874,map00100,C00007,C03161
R02874,map00100,C00007,C00001
R02874,map00100,C03024,C01054
R02874,map00100,C03024,C03161
R02874,map00100,C03024,C00001
R01457,map00100,C00187,C01802
R01457,map00100,C00187,C00080
R01457,map00100,C00187,C00005
R01457,map00100,C00006,C01802
R01457,map00100,C00006,C00080
R01457,map00100,C00006,C00005
R01461,map00100,C00040,C00010
R01461,map00100,C00040,C02530
R01461,map00100,C00187,C00010
R01461,map00100,C00187,C02530
R07491,map00100,C15777,C15780
R07491,map00100,C15777,C00996
R07491,map00100,C15777,C00001
R07491,map00100,C00999,C15780
R07491,map00100,C00999,C00996
R07491,map00100,C00999,C00001
R07491,map00100,C00007,C15780
R07491,map00100,C00007,C00996
R07491,map00100,C00007,C00001
R07491,map00100,C00080,C15780
R07491,map00100,C00080,C00996
R07491,map00100,C00080,C00001
R07509,map00100,C05108,C15808
R07509,map00100,C05108,C00996
R07509,map00100,C05108,C00001
R07509,map00100,C00999,C15808
R07509,map00100,C00999,C00996
R07509,map00100,C00999,C00001
R07509,map00100,C00007,C15808
R07509,map00100,C00007,C00996
R07509,map00100,C00007,C00001
R07509,map00100,C00080,C15808
R07509,map00100,C00080,C00996
R07509,map00100,C00080,C00001
R06223,map00100,C00448,C00751
R06223,map00100,C00448,C00013
R06223,map00100,C00448,C00006
R06223,map00100,C00005,C00751
R06223,map00100,C00005,C00013
R06223,map00100,C00005,C00006
R06223,map00100,C00080,C00751
R06223,map00100,C00080,C00013
R06223,map00100,C00080,C00006
R02353,map00100,C00951,C00468
R02353,map00100,C00951,C00005
R02353,map00100,C00951,C00080
R02353,map00100,C00006,C00468
R02353,map00100,C00006,C00005
R02353,map00100,C00006,C00080
R01317,map00100,C00157,C04230
R01317,map00100,C00157,C00219
R01317,map00100,C00001,C04230
R01317,map00100,C00001,C00219
R02687,map00100,C00641,C01885
R02687,map00100,C00641,C00162
R02687,map00100,C00001,C01885
R02687,map00100,C00001,C00162
R02352,map00100,C00951,C00468
R02352,map00100,C00951,C00004
R02352,map00100,C00951,C00080
R02352,map00100,C00003,C00468
R02352,map00100,C00003,C00004
R02352,map00100,C00003,C00080
R01315,map00100,C00157,C04230
R01315,map00100,C00157,C00162
R01315,map00100,C00001,C04230
R01315,map00100,C00001,C00162
R05639,map00100,C05108,C11455
R05639,map00100,C05108,C00005
R05639,map00100,C05108,C00080
R05639,map00100,C00006,C11455
R05639,map00100,C00006,C00005
R05639,map00100,C00006,C00080
R04682,map00100,C05141,C05300
R04682,map00100,C05141,C00005
R04682,map00100,C05141,C00080
R04682,map00100,C00006,C05300
R04682,map00100,C00006,C00005
R04682,map00100,C00006,C00080
R03200,map00100,C01054,C01902
R03610,map00100,C01561,C01673
R03610,map00100,C01561,C00667
R03610,map00100,C01561,C00001
R03610,map00100,C00662,C01673
R03610,map00100,C00662,C00667
R03610,map00100,C00662,C00001
R03610,map00100,C00080,C01673
R03610,map00100,C00080,C00667
R03610,map00100,C00080,C00001
R03610,map00100,C00007,C01673
R03610,map00100,C00007,C00667
R03610,map00100,C00007,C00001
R05731,map00100,C01943,C11508
R05731,map00100,C01943,C00058
R05731,map00100,C01943,C03161
R05731,map00100,C01943,C00001
R05731,map00100,C03024,C11508
R05731,map00100,C03024,C00058
R05731,map00100,C03024,C03161
R05731,map00100,C03024,C00001
R05731,map00100,C00007,C11508
R05731,map00100,C00007,C00058
R05731,map00100,C00007,C03161
R05731,map00100,C00007,C00001
R02250,map00100,C00422,C00641
R02250,map00100,C00422,C00162
R02250,map00100,C00001,C00641
R02250,map00100,C00001,C00162
R12404,map00100,C22112,C22136
R12404,map00100,C22112,C00005
R12404,map00100,C22112,C00080
R12404,map00100,C22112,C00011
R12404,map00100,C00006,C22136
R12404,map00100,C00006,C00005
R12404,map00100,C00006,C00080
R12404,map00100,C00006,C00011
R08945,map00100,C18075,C05284
R08945,map00100,C18075,C00004
R08945,map00100,C18075,C00080
R08945,map00100,C00003,C05284
R08945,map00100,C00003,C00004
R08945,map00100,C00003,C00080
R12375,map00100,C22119,C22122
R12375,map00100,C22119,C00004
R12375,map00100,C22119,C00011
R12375,map00100,C22119,C00080
R12375,map00100,C00003,C22122
R12375,map00100,C00003,C00004
R12375,map00100,C00003,C00011
R12375,map00100,C00003,C00080
R07481,map00100,C01902,C08830
R07481,map00100,C01902,C00021
R07481,map00100,C00019,C08830
R07481,map00100,C00019,C00021
R05776,map00100,C00019,C00021
R05776,map00100,C00019,C11523
R05776,map00100,C11522,C00021
R05776,map00100,C11522,C11523
R07064,map00100,C00157,C04230
R07064,map00100,C00157,C01595
R07064,map00100,C00001,C04230
R07064,map00100,C00001,C01595
R07387,map00100,C05212,C04317
R07387,map00100,C05212,C00060
R07387,map00100,C00001,C04317
R07387,map00100,C00001,C00060
R12371,map00100,C22116,C22121
R12371,map00100,C22116,C00004
R12371,map00100,C22116,C00011
R12371,map00100,C22116,C00080
R12371,map00100,C00003,C22121
R12371,map00100,C00003,C00004
R12371,map00100,C00003,C00011
R12371,map00100,C00003,C00080
R05703,map00100,C01189,C05439
R05703,map00100,C01189,C00005
R05703,map00100,C01189,C00080
R05703,map00100,C00006,C05439
R05703,map00100,C00006,C00005
R05703,map00100,C00006,C00080
R07506,map00100,C15780,C05440
R07506,map00100,C15780,C00006
R07506,map00100,C15780,C00001
R07506,map00100,C00005,C05440
R07506,map00100,C00005,C00006
R07506,map00100,C00005,C00001
R07506,map00100,C00080,C05440
R07506,map00100,C00080,C00006
R07506,map00100,C00080,C00001
R07506,map00100,C00007,C05440
R07506,map00100,C00007,C00006
R07506,map00100,C00007,C00001
R12403,map00100,C05103,C22112
R12403,map00100,C05103,C00996
R12403,map00100,C05103,C00001
R12403,map00100,C00999,C22112
R12403,map00100,C00999,C00996
R12403,map00100,C00999,C00001
R12403,map00100,C00007,C22112
R12403,map00100,C00007,C00996
R12403,map00100,C00007,C00001
R12403,map00100,C00080,C22112
R12403,map00100,C00080,C00996
R12403,map00100,C00080,C00001
R07859,map00100,C00157,C04230
R07859,map00100,C00157,C06427
R07859,map00100,C00001,C04230
R07859,map00100,C00001,C06427
R11458,map00100,C05443,C01561
R11458,map00100,C05443,C00139
R11458,map00100,C05443,C00001
R11458,map00100,C00007,C01561
R11458,map00100,C00007,C00139
R11458,map00100,C00007,C00001
R11458,map00100,C00138,C01561
R11458,map00100,C00138,C00139
R11458,map00100,C00138,C00001
R11458,map00100,C00080,C01561
R11458,map00100,C00080,C00139
R11458,map00100,C00080,C00001
R11324,map00100,C07712,C18231
R11324,map00100,C07712,C00667
R11324,map00100,C07712,C00001
R11324,map00100,C00662,C18231
R11324,map00100,C00662,C00667
R11324,map00100,C00662,C00001
R11324,map00100,C00080,C18231
R11324,map00100,C00080,C00667
R11324,map00100,C00080,C00001
R11324,map00100,C00007,C18231
R11324,map00100,C00007,C00667
R11324,map00100,C00007,C00001
R07483,map00100,C11508,C15776
R07483,map00100,C11508,C00006
R07483,map00100,C00005,C15776
R07483,map00100,C00005,C00006
R07483,map00100,C00080,C15776
R07483,map00100,C00080,C00006
R07379,map00100,C04756,C04635
R07379,map00100,C04756,C00060
R07379,map00100,C00001,C04635
R07379,map00100,C00001,C00060
R07484,map00100,C15776,C11522
R02241,map00100,C00416,C00681
R02241,map00100,C00416,C00040
R02241,map00100,C00010,C00681
R02241,map00100,C00010,C00040
R12378,map00100,C11522,C22119
R12378,map00100,C11522,C00996
R12378,map00100,C11522,C00001
R12378,map00100,C00999,C22119
R12378,map00100,C00999,C00996
R12378,map00100,C00999,C00001
R12378,map00100,C00007,C22119
R12378,map00100,C00007,C00996
R12378,map00100,C00007,C00001
R12378,map00100,C00080,C22119
R12378,map00100,C00080,C00996
R12378,map00100,C00080,C00001
R01462,map00100,C02530,C00187
R01462,map00100,C02530,C00162
R01462,map00100,C00001,C00187
R01462,map00100,C00001,C00162
R07495,map00100,C15816,C05103
R07495,map00100,C15816,C00006
R07495,map00100,C00005,C05103
R07495,map00100,C00005,C00006
R07495,map00100,C00080,C05103
R07495,map00100,C00080,C00006
R11459,map00100,C01561,C01673
R11459,map00100,C01561,C00139
R11459,map00100,C01561,C00001
R11459,map00100,C00007,C01673
R11459,map00100,C00007,C00139
R11459,map00100,C00007,C00001
R11459,map00100,C00138,C01673
R11459,map00100,C00138,C00139
R11459,map00100,C00138,C00001
R11459,map00100,C00080,C01673
R11459,map00100,C00080,C00139
R11459,map00100,C00080,C00001
R05641,map00100,C01694,C05440
R05641,map00100,C01694,C00005
R05641,map00100,C01694,C00080
R05641,map00100,C00006,C05440
R05641,map00100,C00006,C00005
R05641,map00100,C00006,C00080
R07494,map00100,C15808,C15816
R07494,map00100,C15808,C00005
R07494,map00100,C15808,C00080
R07494,map00100,C15808,C00011
R07494,map00100,C00006,C15816
R07494,map00100,C00006,C00005
R07494,map00100,C00006,C00080
R07494,map00100,C00006,C00011
R07215,map00100,C01189,C01164
R07215,map00100,C01189,C00996
R07215,map00100,C01189,C00001
R07215,map00100,C00999,C01164
R07215,map00100,C00999,C00996
R07215,map00100,C00999,C00001
R07215,map00100,C00007,C01164
R07215,map00100,C00007,C00996
R07215,map00100,C00007,C00001
R07215,map00100,C00080,C01164
R07215,map00100,C00080,C00996
R07215,map00100,C00080,C00001
R02872,map00100,C03428,C00013
R02872,map00100,C03428,C00751
R02872,map00100,C03428,C00006
R02872,map00100,C00005,C00013
R02872,map00100,C00005,C00751
R02872,map00100,C00005,C00006
R02872,map00100,C00080,C00013
R02872,map00100,C00080,C00751
R02872,map00100,C00080,C00006
R12379,map00100,C11523,C22120
R12379,map00100,C11523,C00996
R12379,map00100,C11523,C00001
R12379,map00100,C00999,C22120
R12379,map00100,C00999,C00996
R12379,map00100,C00999,C00001
R12379,map00100,C00007,C22120
R12379,map00100,C00007,C00996
R12379,map00100,C00007,C00001
R12379,map00100,C00080,C22120
R12379,map00100,C00080,C00996
R12379,map00100,C00080,C00001
R12323,map00100,C01724,C11455
R12323,map00100,C01724,C00058
R12323,map00100,C01724,C00139
R12323,map00100,C01724,C00001
R12323,map00100,C00138,C11455
R12323,map00100,C00138,C00058
R12323,map00100,C00138,C00139
R12323,map00100,C00138,C00001
R12323,map00100,C00080,C11455
R12323,map00100,C00080,C00058
R12323,map00100,C00080,C00139
R12323,map00100,C00080,C00001
R12323,map00100,C00007,C11455
R12323,map00100,C00007,C00058
R12323,map00100,C00007,C00139
R12323,map00100,C00007,C00001
R07493,map00100,C15781,C01789
R07493,map00100,C15781,C00006
R07493,map00100,C00005,C01789
R07493,map00100,C00005,C00006
R07493,map00100,C00080,C01789
R07493,map00100,C00080,C00006
R04681,map00100,C05141,C05300
R04681,map00100,C05141,C00004
R04681,map00100,C05141,C00080
R04681,map00100,C00003,C05300
R04681,map00100,C00003,C00004
R04681,map00100,C00003,C00080
R04427,map00100,C00019,C00021
R04427,map00100,C00019,C04525
R04427,map00100,C05437,C00021
R04427,map00100,C05437,C04525
R07486,map00100,C15782,C15783
R07486,map00100,C15782,C00996
R07486,map00100,C15782,C00001
R07486,map00100,C00999,C15783
R07486,map00100,C00999,C00996
R07486,map00100,C00999,C00001
R07486,map00100,C00007,C15783
R07486,map00100,C00007,C00996
R07486,map00100,C00007,C00001
R07486,map00100,C00080,C15783
R07486,map00100,C00080,C00996
R07486,map00100,C00080,C00001
R07489,map00100,C01753,C05442
R07489,map00100,C01753,C00006
R07489,map00100,C01753,C00001
R07489,map00100,C00005,C05442
R07489,map00100,C00005,C00006
R07489,map00100,C00005,C00001
R07489,map00100,C00080,C05442
R07489,map00100,C00080,C00006
R07489,map00100,C00080,C00001
R07489,map00100,C00007,C05442
R07489,map00100,C00007,C00006
R07489,map00100,C00007,C00001
R07497,map00100,C04525,C15777
R03611,map00100,C01561,C05443
R03611,map00100,C01561,C03024
R03611,map00100,C01561,C00007
R03611,map00100,C03161,C05443
R03611,map00100,C03161,C03024
R03611,map00100,C03161,C00007
R03611,map00100,C00001,C05443
R03611,map00100,C00001,C03024
R03611,map00100,C00001,C00007
R08980,map00100,C18075,C05284
R08980,map00100,C18075,C00005
R08980,map00100,C18075,C00080
R08980,map00100,C00006,C05284
R08980,map00100,C00006,C00005
R08980,map00100,C00006,C00080
R03689,map00100,C01724,C05109
R03689,map00100,C01724,C00006
R03689,map00100,C00005,C05109
R03689,map00100,C00005,C00006
R03689,map00100,C00080,C05109
R03689,map00100,C00080,C00006
R12355,map00100,C00751,C01054
R12355,map00100,C00751,C00996
R12355,map00100,C00751,C00001
R12355,map00100,C00999,C01054
R12355,map00100,C00999,C00996
R12355,map00100,C00999,C00001
R12355,map00100,C00007,C01054
R12355,map00100,C00007,C00996
R12355,map00100,C00007,C00001
R12355,map00100,C00080,C01054
R12355,map00100,C00080,C00996
R12355,map00100,C00080,C00001
R07507,map00100,C05107,C01164
R07507,map00100,C05107,C00006
R07507,map00100,C00005,C01164
R07507,map00100,C00005,C00006
R07507,map00100,C00080,C01164
R07507,map00100,C00080,C00006
R12405,map00100,C22136,C05437
R12405,map00100,C22136,C00006
R12405,map00100,C00005,C05437
R12405,map00100,C00005,C00006
R12405,map00100,C00080,C05437
R12405,map00100,C00080,C00006
R12376,map00100,C22120,C22123
R12376,map00100,C22120,C00004
R12376,map00100,C22120,C00011
R12376,map00100,C22120,C00080
R12376,map00100,C00003,C22123
R12376,map00100,C00003,C00004
R12376,map00100,C00003,C00011
R12376,map00100,C00003,C00080
R03775,map00100,C02141,C01943
R03353,map00100,C01189,C03845
R04804,map00100,C05437,C05439
R02053,map00100,C00350,C04438
R02053,map00100,C00350,C00162
R02053,map00100,C00001,C04438
R02053,map00100,C00001,C00162
R05640,map00100,C01724,C11455
R05640,map00100,C01724,C00058
R05640,map00100,C01724,C03161
R05640,map00100,C01724,C00001
R05640,map00100,C03024,C11455
R05640,map00100,C03024,C00058
R05640,map00100,C03024,C03161
R05640,map00100,C03024,C00001
R05640,map00100,C00007,C11455
R05640,map00100,C00007,C00058
R05640,map00100,C00007,C03161
R05640,map00100,C00007,C00001
R09421,map00232,C16453,C19563
R09421,map00232,C16453,C00001
R09421,map00232,C16453,C00006
R09421,map00232,C00007,C19563
R09421,map00232,C00007,C00001
R09421,map00232,C00007,C00006
R09421,map00232,C00005,C19563
R09421,map00232,C00005,C00001
R09421,map00232,C00005,C00006
R09421,map00232,C00080,C19563
R09421,map00232,C00080,C00001
R09421,map00232,C00080,C00006
R07917,map00232,C00019,C00021
R07917,map00232,C00019,C16352
R07917,map00232,C01762,C00021
R07917,map00232,C01762,C16352
R07099,map00232,C06790,C14866
R07099,map00232,C06790,C00006
R07099,map00232,C06790,C00001
R07099,map00232,C00005,C14866
R07099,map00232,C00005,C00006
R07099,map00232,C00005,C00001
R07099,map00232,C00007,C14866
R07099,map00232,C00007,C00006
R07099,map00232,C00007,C00001
R07099,map00232,C00080,C14866
R07099,map00232,C00080,C00006
R07099,map00232,C00080,C00001
R07969,map00232,C16358,C00385
R07969,map00232,C16358,C00003
R07969,map00232,C16358,C00067
R07969,map00232,C16358,C00001
R07969,map00232,C00004,C00385
R07969,map00232,C00004,C00003
R07969,map00232,C00004,C00067
R07969,map00232,C00004,C00001
R07969,map00232,C00080,C00385
R07969,map00232,C00080,C00003
R07969,map00232,C00080,C00067
R07969,map00232,C00080,C00001
R07969,map00232,C00007,C00385
R07969,map00232,C00007,C00003
R07969,map00232,C00007,C00067
R07969,map00232,C00007,C00001
R07920,map00232,C00019,C00021
R07920,map00232,C00019,C07481
R07920,map00232,C07480,C00021
R07920,map00232,C07480,C07481
R08390,map00232,C00777,C16679
R08390,map00232,C00777,C03161
R08390,map00232,C00777,C00001
R08390,map00232,C03024,C16679
R08390,map00232,C03024,C03161
R08390,map00232,C03024,C00001
R08390,map00232,C00007,C16679
R08390,map00232,C00007,C03161
R08390,map00232,C00007,C00001
R08324,map00232,C07185,C16648
R07001,map00232,C00829,C14787
R07001,map00232,C00829,C00006
R07001,map00232,C00829,C00001
R07001,map00232,C00005,C14787
R07001,map00232,C00005,C00006
R07001,map00232,C00005,C00001
R07001,map00232,C00007,C14787
R07001,map00232,C00007,C00006
R07001,map00232,C00007,C00001
R07001,map00232,C00080,C14787
R07001,map00232,C00080,C00006
R07001,map00232,C00080,C00001
R07970,map00232,C16358,C00385
R07970,map00232,C16358,C00006
R07970,map00232,C16358,C00067
R07970,map00232,C16358,C00001
R07970,map00232,C00005,C00385
R07970,map00232,C00005,C00006
R07970,map00232,C00005,C00067
R07970,map00232,C00005,C00001
R07970,map00232,C00080,C00385
R07970,map00232,C00080,C00006
R07970,map00232,C00080,C00067
R07970,map00232,C00080,C00001
R07970,map00232,C00007,C00385
R07970,map00232,C00007,C00006
R07970,map00232,C00007,C00067
R07970,map00232,C00007,C00001
R08325,map00232,C07185,C16649
R08325,map00232,C07185,C00006
R08325,map00232,C07185,C00001
R08325,map00232,C00005,C16649
R08325,map00232,C00005,C00006
R08325,map00232,C00005,C00001
R08325,map00232,C00080,C16649
R08325,map00232,C00080,C00006
R08325,map00232,C00080,C00001
R08325,map00232,C00007,C16649
R08325,map00232,C00007,C00006
R08325,map00232,C00007,C00001
R07939,map00232,C07481,C13747
R07939,map00232,C07481,C00006
R07939,map00232,C07481,C00067
R07939,map00232,C07481,C00001
R07939,map00232,C00005,C13747
R07939,map00232,C00005,C00006
R07939,map00232,C00005,C00067
R07939,map00232,C00005,C00001
R07939,map00232,C00007,C13747
R07939,map00232,C00007,C00006
R07939,map00232,C00007,C00067
R07939,map00232,C00007,C00001
R07939,map00232,C00080,C13747
R07939,map00232,C00080,C00006
R07939,map00232,C00080,C00067
R07939,map00232,C00080,C00001
R11902,map00232,C00024,C00010
R11902,map00232,C00024,C07447
R11902,map00232,C05361,C00010
R11902,map00232,C05361,C07447
R08250,map00232,C00024,C00010
R08250,map00232,C00024,C16622
R08250,map00232,C07447,C00010
R08250,map00232,C07447,C16622
R07943,map00232,C13747,C16358
R09408,map00232,C06800,C19586
R09408,map00232,C06800,C00001
R09408,map00232,C06800,C00006
R09408,map00232,C00007,C19586
R09408,map00232,C00007,C00001
R09408,map00232,C00007,C00006
R09408,map00232,C00005,C19586
R09408,map00232,C00005,C00001
R09408,map00232,C00005,C00006
R09408,map00232,C00080,C19586
R09408,map00232,C00080,C00001
R09408,map00232,C00080,C00006
R08225,map00232,C12673,C07649
R08225,map00232,C12673,C16835
R08225,map00232,C12673,C03161
R08225,map00232,C12673,C00001
R08225,map00232,C03024,C07649
R08225,map00232,C03024,C16835
R08225,map00232,C03024,C03161
R08225,map00232,C03024,C00001
R08225,map00232,C00007,C07649
R08225,map00232,C00007,C16835
R08225,map00232,C00007,C03161
R08225,map00232,C00007,C00001
R07919,map00232,C00019,C00021
R07919,map00232,C00019,C07480
R07919,map00232,C16353,C00021
R07919,map00232,C16353,C07480
R08294,map00232,C07073,C16560
R08294,map00232,C07073,C00006
R08294,map00232,C07073,C00001
R08294,map00232,C00005,C16560
R08294,map00232,C00005,C00006
R08294,map00232,C00005,C00001
R08294,map00232,C00007,C16560
R08294,map00232,C00007,C00006
R08294,map00232,C00007,C00001
R08294,map00232,C00080,C16560
R08294,map00232,C00080,C00006
R08294,map00232,C00080,C00001
R07056,map00232,C01595,C14826
R07056,map00232,C01595,C00006
R07056,map00232,C01595,C00001
R07056,map00232,C00007,C14826
R07056,map00232,C00007,C00006
R07056,map00232,C00007,C00001
R07056,map00232,C00005,C14826
R07056,map00232,C00005,C00006
R07056,map00232,C00005,C00001
R07056,map00232,C00080,C14826
R07056,map00232,C00080,C00006
R07056,map00232,C00080,C00001
R07966,map00232,C16353,C00385
R07966,map00232,C16353,C00006
R07966,map00232,C16353,C00067
R07966,map00232,C16353,C00001
R07966,map00232,C00005,C00385
R07966,map00232,C00005,C00006
R07966,map00232,C00005,C00067
R07966,map00232,C00005,C00001
R07966,map00232,C00080,C00385
R07966,map00232,C00080,C00006
R07966,map00232,C00080,C00067
R07966,map00232,C00080,C00001
R07966,map00232,C00007,C00385
R07966,map00232,C00007,C00006
R07966,map00232,C00007,C00067
R07966,map00232,C00007,C00001
R08391,map00232,C00777,C16680
R08391,map00232,C00777,C00006
R08391,map00232,C00777,C00001
R08391,map00232,C00005,C16680
R08391,map00232,C00005,C00006
R08391,map00232,C00005,C00001
R08391,map00232,C00080,C16680
R08391,map00232,C00080,C00006
R08391,map00232,C00080,C00001
R08391,map00232,C00007,C16680
R08391,map00232,C00007,C00006
R08391,map00232,C00007,C00001
R07940,map00232,C13747,C16365
R07981,map00232,C16361,C16362
R07981,map00232,C16361,C00011
R07981,map00232,C16361,C00027
R07981,map00232,C00007,C16362
R07981,map00232,C00007,C00011
R07981,map00232,C00007,C00027
R07981,map00232,C00001,C16362
R07981,map00232,C00001,C00011
R07981,map00232,C00001,C00027
R07980,map00232,C07481,C16361
R07980,map00232,C07481,C00390
R07980,map00232,C00399,C16361
R07980,map00232,C00399,C00390
R07980,map00232,C00001,C16361
R07980,map00232,C00001,C00390
R09407,map00232,C06800,C19595
R09407,map00232,C06800,C00001
R09407,map00232,C06800,C00006
R09407,map00232,C00007,C19595
R09407,map00232,C00007,C00001
R09407,map00232,C00007,C00006
R09407,map00232,C00005,C19595
R09407,map00232,C00005,C00001
R09407,map00232,C00005,C00006
R09407,map00232,C00080,C19595
R09407,map00232,C00080,C00001
R09407,map00232,C00080,C00006
R07967,map00232,C16357,C00385
R07967,map00232,C16357,C00003
R07967,map00232,C16357,C00067
R07967,map00232,C16357,C00001
R07967,map00232,C00004,C00385
R07967,map00232,C00004,C00003
R07967,map00232,C00004,C00067
R07967,map00232,C00004,C00001
R07967,map00232,C00080,C00385
R07967,map00232,C00080,C00003
R07967,map00232,C00080,C00067
R07967,map00232,C00080,C00001
R07967,map00232,C00007,C00385
R07967,map00232,C00007,C00003
R07967,map00232,C00007,C00067
R07967,map00232,C00007,C00001
R08293,map00232,C07073,C16561
R07973,map00232,C07130,C16357
R07973,map00232,C07130,C00003
R07973,map00232,C07130,C00067
R07973,map00232,C07130,C00001
R07973,map00232,C00004,C16357
R07973,map00232,C00004,C00003
R07973,map00232,C00004,C00067
R07973,map00232,C00004,C00001
R07973,map00232,C00080,C16357
R07973,map00232,C00080,C00003
R07973,map00232,C00080,C00067
R07973,map00232,C00080,C00001
R07973,map00232,C00007,C16357
R07973,map00232,C00007,C00003
R07973,map00232,C00007,C00067
R07973,map00232,C00007,C00001
R07022,map00232,C14040,C14800
R07022,map00232,C14040,C00006
R07022,map00232,C14040,C00001
R07022,map00232,C00005,C14800
R07022,map00232,C00005,C00006
R07022,map00232,C00005,C00001
R07022,map00232,C00007,C14800
R07022,map00232,C00007,C00006
R07022,map00232,C00007,C00001
R07022,map00232,C00080,C14800
R07022,map00232,C00080,C00006
R07022,map00232,C00080,C00001
R09405,map00232,C06800,C16756
R09405,map00232,C06800,C00001
R09405,map00232,C06800,C00006
R09405,map00232,C00007,C16756
R09405,map00232,C00007,C00001
R09405,map00232,C00007,C00006
R09405,map00232,C00005,C16756
R09405,map00232,C00005,C00001
R09405,map00232,C00005,C00006
R09405,map00232,C00080,C16756
R09405,map00232,C00080,C00001
R09405,map00232,C00080,C00006
R03629,map00232,C01598,C05643
R03629,map00232,C01598,C03161
R03629,map00232,C01598,C00001
R03629,map00232,C03024,C05643
R03629,map00232,C03024,C03161
R03629,map00232,C03024,C00001
R03629,map00232,C00007,C05643
R03629,map00232,C00007,C03161
R03629,map00232,C00007,C00001
R07955,map00232,C07481,C07480
R07955,map00232,C07481,C00003
R07955,map00232,C07481,C00067
R07955,map00232,C07481,C00001
R07955,map00232,C00004,C07480
R07955,map00232,C00004,C00003
R07955,map00232,C00004,C00067
R07955,map00232,C00004,C00001
R07955,map00232,C00080,C07480
R07955,map00232,C00080,C00003
R07955,map00232,C00080,C00067
R07955,map00232,C00080,C00001
R07955,map00232,C00007,C07480
R07955,map00232,C00007,C00003
R07955,map00232,C00007,C00067
R07955,map00232,C00007,C00001
R07974,map00232,C07130,C16357
R07974,map00232,C07130,C00006
R07974,map00232,C07130,C00067
R07974,map00232,C07130,C00001
R07974,map00232,C00005,C16357
R07974,map00232,C00005,C00006
R07974,map00232,C00005,C00067
R07974,map00232,C00005,C00001
R07974,map00232,C00080,C16357
R07974,map00232,C00080,C00006
R07974,map00232,C00080,C00067
R07974,map00232,C00080,C00001
R07974,map00232,C00007,C16357
R07974,map00232,C00007,C00006
R07974,map00232,C00007,C00067
R07974,map00232,C00007,C00001
R07954,map00232,C07481,C13747
R07954,map00232,C07481,C00003
R07954,map00232,C07481,C00067
R07954,map00232,C07481,C00001
R07954,map00232,C00004,C13747
R07954,map00232,C00004,C00003
R07954,map00232,C00004,C00067
R07954,map00232,C00004,C00001
R07954,map00232,C00080,C13747
R07954,map00232,C00080,C00003
R07954,map00232,C00080,C00067
R07954,map00232,C00080,C00001
