fold,f1_score,precision_score,recall_score,wF1,wPrecision,wRecall,rep
0,0.004720270488018579,0.0023914424628561394,0.38492063492063494,0.006539932412758591,0.003321712494199243,0.38902743142144636,0
1,0.0040416750696643244,0.0020479535884348112,0.32086614173228345,0.006041581839714222,0.0030685752389361808,0.34549878345498786,0
2,0.004703541713683785,0.0024032834141866975,0.34471218206157966,0.006805548464261486,0.003483155009077329,0.37343358395989973,0
3,0.0063439232344525,0.004714126177590224,0.3796666666666667,0.010879257203912873,0.011218613804240904,0.38578680203045684,0
4,0.004228965350059213,0.0021394451859149694,0.3286290322580645,0.005379713837881337,0.002724159303685929,0.3367088607594937,0
0,0.00326190869141251,0.0016572619588496196,0.2881241565452091,0.0038022040324894326,0.0019406581534918627,0.27114427860696516,1
1,0.006328736359762682,0.0038403146604106767,0.3353174603174603,0.006923415947086966,0.003912064366768523,0.3493670886075949,1
2,0.006720057771869624,0.003718815197537669,0.38645418326693226,0.008177075840096366,0.004345356540250339,0.4175,1
3,0.005930811004943882,0.0030733976815543545,0.33398692810457514,0.0072111024802279065,0.0037191479588799185,0.35609756097560974,1
4,0.004680322230867786,0.002412573226539658,0.3566666666666667,0.0067084614505551875,0.0034581120366318843,0.3842239185750636,1
0,0.005253654235324108,0.0027841351517788014,0.3150406504065041,0.006284599328889681,0.003262404167584821,0.3250620347394541,2
1,0.0037927024115127217,0.0019116604502775936,0.3366271409749671,0.005275077138460715,0.002665802493108069,0.35279805352798055,2
2,0.008982921599185883,0.009754670724648131,0.37598425196850394,0.011593454613253899,0.01257123112699334,0.3721518987341772,2
3,0.006160816379032605,0.003166006767469377,0.3776455026455026,0.008115629120493597,0.004172278781524312,0.400990099009901,2
4,0.004217274327118906,0.0021500320814592266,0.35526315789473684,0.005679113551375296,0.0029038523419948202,0.35142118863049093,2
0,0.006933335674802812,0.004222581309325113,0.2808571428571429,0.008970634746646259,0.005319374921851568,0.315136476426799,3
1,0.004859778737636584,0.0024646818742981797,0.36189516129032256,0.006638660257341594,0.0033736454213627396,0.3802469135802469,3
2,0.0045242698364877845,0.0022828371710448417,0.40579710144927533,0.005823399234688457,0.002943229313652174,0.4119106699751861,3
3,0.0031521784715212485,0.0015899458168228307,0.297144754316069,0.003960801239907282,0.0020024425539974283,0.2864321608040201,3
4,0.003977408674635316,0.002005401296604654,0.3412698412698413,0.005511115250888646,0.0027877075641476725,0.35805626598465473,3
0,0.006114213735176901,0.003614267509749662,0.37401574803149606,0.008051728785831226,0.004753384789974896,0.37659033078880405,4
1,0.003933361547056476,0.002002431219805006,0.3125,0.004618769097748761,0.0023498882549130226,0.3118811881188119,4
2,0.006366535326734296,0.0033253005194985455,0.3714859437751004,0.006928524876535202,0.0035938620485723074,0.36153846153846153,4
3,0.00419927320328383,0.0021179289092992347,0.3611111111111111,0.006488700682785401,0.0032841381518064977,0.3970223325062035,4
4,0.0038983873197328094,0.001972685376128006,0.37081659973226244,0.004259471626436605,0.002158757983892988,0.33658536585365856,4
